A,B,C,D,E,F,G,H,I,J,Response
126.8622495,-0.206174341,-0.692691454,-0.102974599,1.043285307,0.836436367,-0.132719958,-0.975905239,white,female,1.61881154
155.1029653,1.551231218,-0.20350519,-1.781288741,0.15097783,-0.342500464,1.77012993,0.021900125,white,male,0.855838926
-149.5966291,-0.653384959,-0.721659756,0.70095405,0.995206236,1.488945499,0.222424454,1.079195824,black,male,-1.534973608
-94.13916247,-2.275970419,-1.100196115,-1.5845988,1.821596596,-0.57007796,-0.156297218,-0.960731994,white,female,-1.58937696
-211.6528464,0.810820127,-0.672357129,-0.390306376,-2.0762928,-0.743744374,-0.679610966,0.9469593,black,male,-0.940910886
-87.1036952,0.102603426,0.635755117,1.670914393,-0.572163086,1.241436099,0.204202755,1.147211961,black,female,-0.650352671
33.98096745,0.304409953,2.344823111,-0.053995154,0.704351599,-0.187684268,-0.94052506,1.006936756,black,female,-1.223402171
183.5835455,0.27831181,-0.284430081,1.23170427,2.269273981,-0.11361734,-0.387215163,-0.867359945,white,male,0.981986267
-28.1988605,-1.793379954,0.479061078,0.187405458,-0.220287029,0.079252607,0.011265898,-0.112881368,white,male,-1.289112298
-337.4029512,1.0286381,-1.214896225,-1.378998142,-0.397857715,-2.292282651,-0.856254078,-0.134750926,black,male,-1.224909156
-203.9424566,0.783918721,-1.791230275,-0.577330738,-0.063634703,-0.186212916,0.924434235,1.048182757,black,female,-0.802876848
23.54454535,0.55471526,0.133897386,-0.074100615,1.230621763,-0.463142164,-0.274578526,-0.119638235,white,female,-1.398778829
196.752676,-0.393408836,1.266823261,-1.367636983,-0.053378191,0.588052391,1.14116563,-2.212437817,white,female,0.130647145
-44.65488273,-0.306487958,0.199202861,2.482566511,-1.486103832,-0.80572595,-2.179090325,-0.159142703,black,female,0.640876066
6.709790819,-1.028768924,-0.476917695,1.004741626,-0.186831273,1.85954134,0.570463182,0.24616546,white,female,-0.071137053
145.260888,0.393466864,1.31857871,0.987447346,1.484558016,-0.559011219,0.136732671,1.904438011,white,female,0.443336958
-191.6434592,-1.209578198,-0.929078591,0.968550857,-1.022351672,-0.291187039,-0.3168673,0.035493605,black,female,-0.476239111
-162.5510343,-0.687249276,-0.161381635,0.03734321,1.33266796,-1.99116187,-1.114292791,-1.213807286,black,female,-0.739133039
-5.028937775,-0.86219667,-0.458035144,0.399794319,-0.685612681,-1.752176287,-1.380797459,0.584819173,black,female,1.145138147
95.22017889,0.046277586,0.030086956,0.353732579,0.467058763,1.596104019,1.145117752,1.252561625,white,male,-0.173755553
-35.77661275,-0.612347394,0.370902877,0.574101598,-0.122076144,0.183464496,-0.412341947,-1.181328958,black,male,0.58955616
-39.34510353,0.228569744,0.000909901,-2.429049027,-1.741299617,1.31156167,0.429328467,1.797584568,white,male,-1.586536834
-67.83906392,0.507422663,-0.55296605,-0.59566756,-1.25197072,-0.017744099,1.331955241,0.923418365,black,male,-0.322484301
-12.52615131,-1.171785323,-0.064655792,-1.595788634,-0.203562216,-1.408253836,-0.136803539,0.079311173,black,female,0.095320072
53.99571999,0.139885533,0.39155443,2.500388486,-1.644161829,0.058012478,0.331995647,-0.151588069,white,female,-0.361991724
17.17635337,-1.961419511,-0.488038191,-0.809440003,1.086749063,-1.27224075,1.826891279,-0.937150881,white,female,-0.19147899
10.97264311,1.19408668,0.488262152,-1.760769654,-1.514474754,-0.287119952,-0.787479551,-0.612318694,black,female,0.296756498
-326.5579051,0.460349829,-0.891410112,0.584092069,-0.835263621,-0.068802774,-1.309516476,0.061093517,black,female,-0.639550489
266.2330991,-0.453556826,0.96281207,-0.153762158,0.02255308,1.307959178,0.910610979,0.832382961,white,female,0.678213578
192.4492126,1.866988991,0.775069525,0.612288826,0.783249448,0.182809511,-0.671747676,-1.903342952,white,male,1.321550428
74.46955498,0.267451563,0.175328554,-1.307402942,0.331868197,1.558490006,0.486221934,-0.086025237,black,male,0.551377075
-61.64072087,0.395071073,-1.581329964,-2.035915351,-0.67090869,0.022559638,-0.829512924,0.123567146,black,male,1.702366422
79.87409773,-0.088203362,0.545722141,0.843046205,1.455455591,-0.405243803,-1.736220261,-0.845075384,black,male,1.261926857
24.8087557,-0.24473041,-1.019657206,1.088431447,-0.9454907,0.476641765,-0.558223862,-1.076498397,white,male,-0.593111969
17.1098367,0.197780898,-0.290620605,0.147305589,1.952712782,-2.392691199,0.603892532,-1.260525651,white,male,1.163934112
-48.77524387,-0.466974172,-0.481034404,1.666014953,-1.687414109,-0.717387441,-0.410947369,-0.780387501,black,male,0.778623055
-153.3251334,1.920218101,-0.595861381,-1.201495845,0.681728471,-0.876637309,-0.175740319,0.34899211,black,female,-0.948492399
-173.6314039,0.165063276,-1.463778033,-0.888949617,-0.869384139,1.08833147,0.645655348,-0.218601813,white,female,-1.55019995
-51.02620199,1.384927835,-0.971136958,1.044986143,-0.448309693,-0.588780956,0.230515748,0.055960243,white,male,-0.495597814
-371.9129103,-1.861429566,-1.381641784,-0.08306506,0.816088258,-0.655720572,-1.70466628,0.201677811,black,female,-2.086403513
-50.79649233,-0.559425735,-1.329128412,1.787875199,0.209061081,0.82819723,-1.210774385,-1.031184152,black,female,1.110535595
-110.7368544,-2.721119283,-0.016742945,-2.295712691,-1.467211732,-0.394015528,0.935104566,-0.09958908,black,male,-0.82818668
19.20727261,2.414016818,-0.163186746,0.198190566,1.190857273,0.703858834,-0.811277849,0.718808681,black,female,0.192893735
145.531292,0.061549794,1.469823536,0.027832332,-1.467278329,-0.207949644,0.824669769,-1.008357159,white,male,-0.098461217
33.0597863,-1.036355929,-0.879538549,0.746102851,1.509884329,-0.555451548,-1.390075824,-0.581615551,white,female,0.049281582
-176.5657498,0.076892367,-1.423905055,-1.713055567,0.106735095,-0.630735744,-2.473993831,1.146635469,white,male,-1.053345986
-52.72163912,0.210579736,1.250930972,-2.024261991,0.237296216,0.534774159,-0.932212801,-0.261537023,white,female,-1.683977544
39.14611294,-1.299336198,0.535039663,-0.09988502,-0.128736283,1.008205893,0.955482187,1.222411254,black,female,0.923431556
-10.89778808,-0.144437192,-0.486852392,2.089667585,-1.080702877,-0.314147245,-0.445686816,-1.067834328,white,male,-0.571305249
24.98931325,-0.273144683,-0.462919287,0.416432991,0.325281723,1.541707218,-0.452869071,0.016231394,white,male,-0.329358915
121.9109262,-0.701809937,0.715661167,-0.920239777,-1.744518718,-2.322459621,1.361448125,0.764965375,white,female,0.526810889
181.8504256,0.561902813,1.174622722,-1.639880226,0.100119036,-0.266796703,-0.443772576,1.690841831,white,male,0.635677841
51.56856982,0.048439649,1.245406728,1.634330564,0.07195937,1.724118049,-0.503692667,1.742150427,black,female,-0.215616763
119.4841823,0.265517307,-0.053601082,0.397215491,-0.212480503,-1.437283595,2.139867605,0.794686448,black,female,2.163457406
41.15805224,0.782345176,0.665675421,-1.165700847,-0.760459031,-0.28689497,0.883518665,-0.495232113,black,male,0.320023217
-74.0420396,0.839374218,-0.847844531,0.809914856,-0.906990104,-1.014367778,-0.274124584,1.414404676,black,male,0.978050944
84.00490632,0.186054741,0.117110938,1.504972619,-1.541816427,1.748599665,1.042091353,-0.404983706,white,male,-0.840291633
-21.9871069,-2.172670371,-0.05216729,1.508371104,0.373864204,0.065019457,-1.382916095,-0.10077475,black,female,0.40363457
-142.366581,-0.19489794,0.380158694,0.237337005,-1.106690313,0.085439152,-0.779343474,-1.16242847,black,female,0.254565779
-23.01419488,-0.427489424,0.06381181,-1.036078762,-1.659770462,0.167806048,-0.705185044,-1.096980092,black,male,-0.188414139
124.4441668,-0.313196053,1.16109912,-1.055880623,1.49864412,-0.018011884,-0.138953434,0.036597534,white,female,-0.38936125
241.9568513,-1.173326107,0.499992776,-0.737881056,0.042936404,-0.339572252,0.25034206,0.808005364,white,male,1.339167626
-79.28055466,0.104628608,-0.231099812,-1.865806078,0.767461433,-0.524800463,0.305663296,-0.065607083,black,female,-0.218387819
58.45511649,0.205123067,0.622481282,1.0359187,-0.429559765,-0.050268452,-1.107283317,-0.818354963,white,female,-0.299385718
-14.79718676,0.244414135,-1.046652834,0.90175602,-0.852035912,-0.022218455,0.869883931,-0.029062172,black,female,1.175906685
-20.90837201,0.11499205,0.169865894,0.184529445,1.581733006,-0.9739258,0.474913345,-0.382310485,white,male,-0.313782851
-193.0795586,1.108467773,-0.133460823,0.401780375,-1.580133171,0.234815291,0.197432912,0.46231305,black,female,0.037158092
-5.065954929,0.417792401,-0.902933714,0.62039844,2.158037059,2.433403623,1.139079457,-1.305578689,white,male,-1.278988909
215.2455506,-0.087240999,0.796993671,-0.275814895,-0.799186888,-1.901372254,-0.12085814,-0.906854266,white,female,0.720897914
50.86341841,-0.956737974,1.681255815,-0.960784933,-0.231245629,-0.267262126,-0.707904554,-0.354571957,black,female,0.748841507
70.39338654,-2.113252412,1.222922029,-0.025645253,-0.167283644,-0.025828982,-0.406323593,-1.694438812,black,male,1.264403073
-269.2875122,0.527461615,-2.740871922,0.089381963,0.330106129,-1.559621806,-1.714735113,-0.717769745,white,male,-0.912503659
26.99827392,-0.965485492,0.122438707,-0.133638591,-0.581249571,-0.73344262,-1.839958029,-0.385985896,white,male,-0.160607726
-210.8351258,-1.566313901,0.991565035,-0.446006235,0.995911364,-0.463501504,-0.67308281,0.285365908,black,male,-2.198673599
-107.2816825,-0.792665269,0.119701756,0.905012608,0.333353492,0.587995743,-1.713750216,-0.118598544,black,female,0.406577968
-33.60005612,-1.218396801,-0.339867867,0.712754033,0.125833958,0.274536118,-1.440046776,0.998858889,black,female,0.314733192
-191.2339706,1.057178092,-2.190995024,-1.420647987,-0.647195291,0.071195301,-1.338960496,0.657868681,white,male,-0.712342607
-89.46035527,0.555526463,1.416047792,1.285048217,0.981085671,0.295426966,-1.419003929,-0.284213986,black,male,-0.924645131
164.5765294,-0.159859254,1.236684243,0.872262449,-0.519528942,-0.427209271,1.501841168,0.977842192,white,male,-0.1204007
-252.2318675,0.421638831,-0.943561895,0.492056365,-0.043025086,-0.101364492,-0.483316021,-1.38999988,white,male,-3.091339321
4.970341551,0.624829861,-0.317132875,-0.028337285,0.503846623,-0.586327966,-0.456237966,0.698532735,black,male,1.415962535
-106.3357766,0.019272288,1.091657764,-0.242215696,-0.543326678,-0.406068701,-0.544934832,0.990448005,black,male,-1.504071563
166.8746412,1.676461016,1.602016037,0.320160942,0.226719842,-3.230957973,0.491508735,0.729902844,white,male,0.556272812
271.3875986,1.474711311,0.929370681,0.003309668,-0.260952702,-0.099081084,2.01906758,-0.781469073,white,male,0.831853138
-178.7807373,-0.204594451,-2.418492909,0.000825408,0.033990898,0.305036604,-0.48453377,-1.231955955,white,female,-0.738407821
38.99504032,-0.216897662,-0.269116853,0.013138759,0.108598322,-2.178069795,-0.556167491,-0.855561831,white,male,0.89116403
-49.80081077,-0.420585026,0.064280363,-0.097688688,0.660980949,0.129346268,-0.038260259,-0.086387255,black,female,0.136295713
-166.5877715,-0.497699685,-1.347889797,0.31739495,0.337076107,0.263473228,0.354839673,0.724623042,black,female,-0.748169805
24.12605618,-1.63811312,-0.684810374,2.005195038,0.79586111,0.020576582,1.538858119,0.33407828,black,female,1.590816022
-10.10615614,0.109364884,1.148345145,1.608211398,0.273121536,-0.310262778,-0.336932609,0.849891674,black,female,-0.149417332
-50.50815656,-2.208628609,0.663489974,-0.816485101,0.326876875,0.956558555,2.455339866,0.509885735,white,female,-1.991876529
-78.95242974,-1.380080826,-1.892407662,0.190405343,1.507281431,-1.174920772,1.195875117,-0.368253592,white,male,-0.804877582
-116.9219803,-1.421964754,-0.43367163,1.606512833,0.324889656,-1.360407869,-0.895388719,0.680078395,white,female,-0.997971829
109.6971705,-0.687876835,0.830911112,0.44870376,-0.066842707,1.730808051,-1.562046249,1.920763712,black,female,0.46213932
360.7935409,-0.804969799,0.189294969,1.201499758,-0.018849837,0.78904308,-0.771660072,-1.651335466,white,male,2.021512137
100.2643539,-0.148298697,-0.143583186,0.640166848,0.306251984,1.210209056,1.048782601,0.91423649,black,female,1.186845171
35.90205618,-0.324865084,-0.032028733,0.807761499,-0.913038028,-0.641364073,-0.391755914,-0.932134716,white,male,0.507678022
-30.37716496,1.863262675,0.179256223,-0.136687537,2.310767848,-0.066451014,-1.71619628,-0.243055109,white,male,-1.281651299
20.02541489,1.232552402,0.142292479,0.257886883,0.355216104,1.280115622,1.285896418,1.224430953,white,male,-0.428758169
-19.58714221,0.106793476,0.390313721,-0.362667171,0.157655302,-0.27912448,-0.514992045,1.476191313,white,male,-0.357555145
35.57020979,-0.666988589,-0.593560717,1.314318307,0.622896603,-0.093496354,0.733742625,0.606683407,white,female,-0.095895176
-36.85598423,-1.25784011,-1.753774635,-0.756708979,-0.176602396,1.69501269,-0.528530839,1.751763748,black,male,1.252103988
124.2411787,0.752859492,1.005321965,-1.520065868,0.233791261,-0.171697174,-0.349799284,0.305383572,black,female,1.375569082
-41.67414423,-0.152216124,0.508481844,-0.541024287,-2.234374779,-0.126320694,0.237893615,1.445940486,black,male,-0.442479672
111.6669493,-1.481961521,0.122202751,-0.776562539,1.338123416,-0.335217637,-0.327934022,0.653266321,white,male,1.110281375
-147.8679741,-1.535071882,-0.190662118,1.642766923,0.376932562,-2.05313967,0.989083196,-1.066408942,black,male,0.734909183
7.493698018,1.540915167,0.220610012,0.203105926,1.28224251,1.110886694,1.655472283,-1.557127698,black,male,0.919321292
-77.16992517,-0.1907382,-1.835141309,2.196311367,-0.342996828,-0.333357887,-1.024732019,2.051498539,black,male,0.843835618
21.81087825,0.363583038,1.338884987,0.616232331,0.80271615,-1.726796793,-1.132507386,-1.511719467,black,female,0.599595909
16.3893431,0.707323929,0.398337446,0.788930534,-0.469448215,-0.094341519,0.099456474,-0.247346538,white,female,-0.778160218
-60.26216571,0.747102945,0.190749542,-0.25365187,-1.592589582,0.273050242,1.513490509,-0.221945373,black,male,0.282935593
-132.0764602,-1.055009824,-0.774148458,1.212519735,-0.027642125,0.390705242,0.043640506,-2.39227828,white,female,-1.801123546
-48.19980487,-0.143315353,-0.179272485,-0.297007977,1.234107007,-0.021234108,0.545781971,0.435505412,black,male,-0.569412107
63.93579403,-2.665342114,0.816420821,0.219310631,0.876569887,0.787280992,-0.045561121,0.56221922,white,male,-0.420341988
-173.8321355,-1.261103559,-0.556342272,-0.696494492,-1.795772591,-1.317574296,-0.415621677,1.04500413,black,male,-0.429902492
111.6777799,0.099782438,-0.801308403,1.400464196,0.079141353,-0.850521204,-0.869690472,0.593838178,white,female,1.162092107
13.49408756,0.363043462,0.085881233,0.433228395,-0.911152604,0.054381573,1.149893209,0.634964224,black,female,-0.414904724
-1.406724681,-0.102263217,0.898048634,1.88267412,2.013446594,-0.575349756,0.596103323,1.366167004,white,male,-0.792479891
-61.3407741,-0.308281404,0.145648079,-0.003418795,-0.750562133,0.5734783,-0.488170196,-0.791750792,white,female,-1.574485855
65.82981334,-0.542348081,-1.337387106,-0.19088888,0.254256409,-0.856636227,-0.623607668,0.27640341,white,male,0.287600941
167.8356503,-1.155214642,0.587243464,-0.556784838,0.232503018,1.881824068,1.580063715,-0.047190141,white,female,0.557074254
-85.15249388,0.198391216,-0.582564385,0.303129676,0.677208326,0.927809709,0.165362361,0.131996539,black,male,0.200635739
92.59754688,0.022867274,-0.175543962,-1.858408704,-0.831694034,0.827900239,-0.032727065,0.629075564,white,male,0.455371446
134.4386556,0.835668479,1.466328432,0.951280789,0.968221362,0.162461542,2.006192005,-0.012669951,white,female,-0.864141338
-4.528336693,0.899782302,-0.446998687,-0.396486239,0.016195746,0.457118839,0.764875971,-0.52131862,white,female,-0.068981894
185.600662,1.280932003,0.602117518,1.042979996,-0.874071621,-0.848631146,1.470242852,-0.569262351,white,male,0.584083684
1.586874605,0.456589682,0.017680806,0.445810493,-0.958995488,-1.301832687,0.293464001,1.456268567,white,female,-0.877662183
-36.44071292,0.547310813,-0.605387051,-0.134469183,-0.112817827,0.171744011,-1.173423631,0.610773476,white,female,-1.161528708
-54.64146358,-0.177635177,-0.988611781,0.656154094,-1.376537151,-0.08831603,-1.071375361,-1.555997663,black,female,0.644103839
32.64658906,-0.507417463,0.423807875,0.469304589,0.273188837,1.329773371,0.812690485,1.392250835,black,male,0.563917728
275.0973302,0.881021703,1.621114506,-0.579762972,-0.14591116,0.005452532,0.323788301,0.141978423,white,female,1.318325081
29.4864788,-1.885810725,0.410039286,-0.553110322,1.488514472,0.293807609,-1.497210249,0.605100839,black,male,0.744542956
162.8871709,-0.13507499,-0.934320743,0.251692404,-0.613878876,0.076561067,0.049139987,0.771940975,white,female,0.332512188
173.4406622,-0.557557951,0.699120479,-0.023344732,0.643605234,0.384588088,0.515370579,-0.09908129,white,female,0.52705546
-31.54513763,-1.220084674,-0.450573612,-1.196675751,1.152547829,-3.072243471,2.119517735,-0.824038513,black,male,0.102109783
88.81790597,0.411287222,1.011301249,-0.935540356,1.024509942,-0.131788277,-0.068392168,0.387112718,white,female,0.015643032
-244.6337962,0.42206091,-0.981519984,0.156920054,-1.05114263,-0.972598101,0.143352131,0.689797069,black,female,-0.274349759
-170.2323302,-0.426499301,-0.855178854,-1.357928519,0.717797481,-0.086956777,-0.71622214,-0.663663415,black,male,0.550450283
-168.7892417,-0.345144254,-0.609837703,-1.361206173,0.864127908,-3.13008196,1.319177892,1.35789441,black,female,-0.397731382
15.69677606,-0.280455655,-0.033881828,-2.495910429,-0.529756554,0.072195839,-0.029777594,-1.298579444,black,male,0.646606559
-12.98722554,-0.197491598,-0.442587864,0.206352983,-0.180092705,0.145842824,-0.103853602,-1.046152344,black,male,0.104863813
169.3759504,0.231503491,1.956576236,0.960015388,-0.304360179,1.782445042,-0.519462402,1.457112967,white,female,-0.317269935
134.8368131,0.714411371,0.175895836,0.507300243,-1.244106362,-0.807655725,-2.190707032,-0.045192433,white,female,0.97800231
26.81724433,-0.44020469,0.016335026,-1.786944001,0.261710423,-0.726231961,0.936240681,0.672994777,white,male,-0.520233826
101.8981399,1.005238918,-0.107417504,-0.272335418,0.755676207,1.632522167,-0.36473441,0.444029413,white,male,0.121839133
12.04884316,0.076263997,-0.529005484,-0.90671982,0.290796968,-1.674660995,2.801223468,-0.414046807,white,male,-0.594964695
-201.8463365,0.322086351,-0.844999171,-1.811666085,-0.659474229,2.156451231,-0.282700617,0.70391274,black,female,-1.122107856
133.9656083,1.065932016,-0.152396545,-0.015318872,-0.183844538,1.404765914,0.987413635,0.46363084,white,female,0.197528792
144.1390929,1.778467021,1.467780117,0.556669593,-0.513280296,1.491557804,0.334058273,-1.045172197,black,male,0.397070841
157.5716419,1.30781633,0.89778602,-2.412801745,-0.620604474,0.100164029,0.082382634,-1.955982618,black,male,1.147354655
-50.1197302,1.781625259,0.913173231,-0.239307445,2.694211228,1.217305567,-1.112323206,-0.056571302,black,male,-0.483209856
-14.73005876,0.552499062,0.318201171,-0.350550586,1.056534086,-0.791856777,-0.188831492,0.974687779,black,female,0.404914509
-84.28548746,-1.274120321,0.174498742,-0.996227576,1.917045866,-0.776333116,-2.693309841,0.307334973,white,female,-0.522323079
70.58741072,0.67142561,-0.816300154,0.342347888,0.576734145,1.61643691,-0.287118894,0.401912257,black,male,1.013612867
-176.6165674,-0.975095026,-0.373814253,-0.016495739,-0.424763214,0.080351005,-0.078588005,1.231459419,black,female,-0.225128898
70.01807977,0.901307365,-0.216304854,-0.964841267,-2.879274086,-0.476440209,-1.67771775,-3.002507342,white,female,0.915558714
123.9296501,0.398871634,1.940588351,1.510931373,0.033874385,1.774733962,-0.717524456,0.09576771,black,male,0.218982092
83.06522365,-0.512852907,-0.606274173,1.377673571,-2.734816493,0.259824517,-0.241813217,0.572363777,white,female,0.856098879
275.8316502,0.293764337,1.650959438,-0.628336669,-0.048968708,0.632180066,-0.215106037,-0.017126843,white,female,1.213347124
205.871931,0.1196266,0.457677549,0.805603679,0.656851178,-0.355833118,0.405694348,-1.413643369,white,female,1.313065063
-6.722608167,0.212962809,0.124431022,-1.765158946,-0.725807896,-0.700817121,0.377391142,0.743099498,black,male,0.178169162
-106.2511783,0.684481105,1.313394956,0.106253853,1.130272602,-1.250712156,-1.044250158,-0.234806634,black,female,-0.314503439
-92.92104797,0.315895284,-0.382976263,-1.541163635,1.447045151,-1.080408388,0.285310606,0.339018315,white,male,-1.918542428
-128.0929055,-0.941986678,-0.237961034,-0.756037847,0.675440533,-0.166736452,1.695198038,-0.230836602,white,female,-1.765666921
35.94655213,0.975691365,-1.335200593,0.704125985,-1.017655753,0.630102115,-0.370426752,0.417381757,white,female,0.144528125
-117.8406951,-0.629157545,0.649182587,1.617049103,-0.003638653,0.113847099,-0.511565466,-0.174638802,black,male,-0.989090701
48.14370459,-0.002785858,-0.57415092,-0.349089745,0.03211715,-0.286612255,-0.782305127,1.103791868,white,male,0.404112977
-122.882528,0.92687463,-0.766346944,1.156772046,-0.924546925,-0.528465936,0.031194471,-1.384625549,white,male,-0.759920568
73.77071182,-2.372985074,-0.473789845,0.104681358,-0.71945465,0.968629909,-0.721043025,-0.23813893,white,female,-0.03586736
-67.92559079,0.214435317,-0.080308496,1.981193844,-0.091141798,-1.104443603,-0.10780794,-0.637163355,white,female,-0.440916873
-106.0136395,0.719571291,0.196359412,0.274048319,1.440707213,0.11041553,-0.543186623,-0.575667104,black,male,-1.029576105
-58.59385872,0.020565248,1.097071759,1.26040293,-0.858339448,0.750910272,0.742006935,-0.531306331,black,female,-1.004109765
-207.817026,-1.273174493,-0.147838299,-1.343772979,-0.043724378,-1.270309956,1.344723931,1.025929196,black,male,-0.738548845
-149.1524033,-1.683956004,-1.398115985,0.141732289,-0.963703979,-1.284710962,1.233073129,-0.278420039,white,female,-1.292807044
-120.6790605,-0.670360929,0.20302213,0.292804133,0.298641679,-0.573071458,-0.10565676,-0.764355294,black,male,0.137829514
89.82116189,-1.032817175,-0.026242586,0.436765005,0.895127378,1.248193681,-0.889165944,-0.515538944,black,female,1.600943772
101.4978998,0.22773594,-0.14973962,0.100991578,0.682510977,-0.69324292,0.943111963,0.569646423,white,male,1.170138924
-7.394588084,-2.310938587,-0.233368776,-0.787973053,-0.286649774,-0.121576799,-0.824227539,-1.140166937,white,male,0.278303788
-75.89865684,0.351516367,-1.70605629,-2.596738878,0.231913565,-2.327409932,0.032463667,-1.287830771,white,female,-0.45098131
5.464799963,0.463668288,-0.245702613,0.831842102,1.383461312,0.761192853,-2.628854099,0.049832871,white,female,0.362254676
232.2342011,-0.842642538,0.650421162,2.275755587,0.323294853,0.779223677,1.338826435,-0.597490416,white,male,0.945213755
120.0024955,-0.132760309,-0.291054101,-0.732388519,-0.791533978,-0.785884998,-1.933583709,-0.336520487,black,female,2.172575307
177.1401311,-0.972156563,1.251260531,-0.844373256,-0.148502288,-0.03586692,-0.547112033,0.469311501,black,male,2.138499209
-44.93661128,-1.199985338,-0.118965882,-0.105892123,-0.826112635,0.826148751,-0.71328332,-0.748582452,black,male,-0.11485959
-130.9195786,0.671379825,-0.677047016,-0.194052948,1.047712169,1.171764834,-0.607837577,0.598015355,black,female,0.001053036
389.3552931,-0.329478838,1.758561284,-0.275948771,-0.187694754,-0.541515854,0.573629957,-0.632425255,white,male,1.60565109
-56.70764556,-1.521324303,-0.505959798,2.144071318,0.444100954,0.41265738,-0.683282063,0.13083237,black,female,0.489053858
84.95849122,-0.444188381,-0.329252853,1.574840652,-1.412194407,0.634888057,-0.220568236,-0.191609346,white,female,0.881815942
276.7446002,1.893970435,-0.180966648,-0.985547532,2.724597658,-0.048683771,-0.853836453,0.852801349,white,male,1.429568703
-212.2207926,1.674200519,-0.493367645,0.200961878,0.496984261,1.311637791,-1.102344311,-0.150941502,black,female,-0.515433389
-204.2920818,-0.214699536,-1.074654422,-0.229460018,-0.796568907,-0.001675964,1.323309885,-1.547338948,black,female,-0.804812279
-36.74839836,0.223865632,1.003263916,-0.416077491,-0.277860108,-0.68895948,-2.518783096,0.565867272,black,female,0.011399258
-197.9129698,-0.583243856,0.029541288,0.000348631,1.118720746,-1.79682446,-0.712531357,-1.61875462,black,male,-0.412235885
139.7559626,-0.275501337,0.309367696,0.156217694,0.525117143,0.9989776,1.297267839,-1.221367657,black,female,1.076652548
40.32714457,0.692745903,0.437360058,-0.639177614,-0.29658129,-0.668871842,-0.753136777,-0.346233325,white,female,0.578328882
-166.7350785,-1.115909752,0.282495336,1.062715015,2.300111451,-0.041110751,2.011834635,-0.116531668,black,male,-1.045604981
196.2614906,-0.587573706,2.300824092,-0.455069554,-0.746309272,0.0577065,-0.447952966,1.258393091,white,female,-0.082366143
113.9847361,-1.651534313,0.546365352,-0.109309535,0.776927558,0.877630361,0.129297366,0.818592098,white,male,-1.051390129
250.0818466,0.326401423,0.575557023,0.853913809,0.587040178,-2.65976112,1.638453395,-0.19742031,white,female,1.579806756
-57.65196235,0.044463251,-0.919556958,-0.749879652,-1.303088693,0.398617545,0.816827454,1.150950201,white,female,-1.291216555
-97.07036781,-1.204399918,1.894634826,1.065228419,-0.192581395,-1.242426397,0.117165034,0.357878738,black,male,-1.922497404
105.790816,0.356895426,0.262650032,0.401731445,-0.181941579,-1.637259477,-1.058190784,0.26016499,white,female,-0.547208659
23.83123451,0.609107657,0.981115154,0.022812815,1.496975733,0.499073757,-1.052254522,0.434349135,white,male,-1.585096729
-101.2548859,-0.227997239,1.230860029,-0.213798131,-0.040860556,0.152490721,-0.246510102,0.610431351,black,female,-1.991044819
92.59925719,-1.574090243,-0.928837124,0.173480415,0.330307066,-1.179924423,-0.705471608,0.349007133,white,male,0.967769011
-232.9118998,-1.034548549,-1.370275653,1.013434851,-0.983336287,-0.854229293,-0.360639572,-1.808555993,black,male,-1.059414946
-101.312374,-0.225346916,-0.154094556,-0.92605632,-1.106049612,-1.013097973,-0.955539875,0.877293786,black,male,0.221558481
-9.868278836,-0.519536289,0.475126498,-0.646456671,0.709917359,1.044485121,-1.212412387,0.246274389,black,female,0.777627114
-235.0636779,2.332653891,0.099119309,-0.882824344,-1.208900381,-0.233899729,-1.380463137,0.150744666,black,female,-1.557615695
-317.2888157,0.9711866,-0.304337198,0.713271195,0.927122909,0.672223295,-0.090748152,-0.309257628,black,female,-1.369365847
-205.2385203,3.127362497,-0.989160545,0.266427075,-0.033006148,0.152156415,-0.813843144,0.694702999,white,female,-1.96649318
-248.8504524,-0.161858977,-0.213261991,0.428177075,-0.96928978,1.068950433,-0.825846327,-0.845864075,,female,0.015604539
108.6442755,-0.249790021,0.252574293,-0.676842221,0.668362467,-1.914759786,-0.049510225,-1.347248458,white,male,0.936274006
20.13892332,-1.148412636,0.365034189,0.131803406,-0.845582792,-0.972901266,0.36086378,0.94790585,black,female,1.194929201
-210.1599865,-0.14508818,-0.223753545,0.310895928,-1.044576357,-1.180734164,-0.633344791,1.871731337,black,male,-1.497284428
-3.225978157,-0.447286017,-0.086695307,-0.040588312,0.152414772,0.617085755,0.521489308,0.49319631,black,female,-0.26068526
-281.9651314,1.701024403,-0.231519446,-0.206371746,-0.977469754,-0.223229849,1.310932466,-1.532804695,black,female,-1.31772689
181.9329619,0.968388647,0.188356149,1.024991426,0.279721279,-0.240335707,-0.476563842,1.047033666,white,male,1.654977128
-76.81147801,0.1120237,-0.934813679,0.474954055,0.100181,-0.117500273,-1.218535397,-0.412013332,black,male,0.177099615
-71.53677243,0.838813492,0.945283082,0.103571361,0.056495189,-1.801103279,0.328346543,1.271844103,black,female,-0.871738317
37.79413192,0.141144103,-0.269705875,-1.3176002,-0.591553947,-0.456625107,0.881993139,-0.40725901,black,female,0.473284954
-138.077778,-0.667620913,-0.173106977,0.523791496,-0.712714807,-0.661146883,-0.369274339,-0.332603766,black,female,-0.366241742
-157.4836212,0.835864847,0.045950317,1.279603078,1.451728168,-1.446778345,-2.46748555,-1.055401331,black,male,0.513146438
